"calendarDate","Pregnancy","NonUser","ModernMethod","Traditional","meanModern_W","meanAge_W","meanEverMarried_W","meanHadChild_W","yearSurv","surv"
1343,756,3218,326,29,0.0945468420014483,28.7101204348261,0.878048290456834,0.80941517775573,2016,"SNIR7IFL"
1343,810,3241,398,35,0.114950430988195,29.0731075525425,0.896422817266156,0.833300603122156,2014,"SNIR70FL"
1343,834,3143,479,52,0.133414767296114,29.1393258295448,0.929565984413295,0.874476522324691,2013,"SNIR6DFL"
1343,857,3231,388,47,0.104938608517835,28.9447087855015,0.891067927781986,0.843855257857479,2015,"SNIR7HFL"
1344,780,3207,331,30,0.0949725950126444,28.7428189829829,0.87992334810275,0.810601455004793,2016,"SNIR7IFL"
1344,803,3259,408,36,0.115264499674887,29.0924990373837,0.899184064924052,0.840382763482612,2014,"SNIR70FL"
1344,829,3144,488,46,0.134126717427753,29.1880613672708,0.932964491434578,0.877379322337559,2013,"SNIR6DFL"
1344,870,3217,397,48,0.105155417982949,28.9412293000602,0.894353289447961,0.844244338666009,2015,"SNIR7HFL"
1345,787,3193,355,28,0.103602309066821,28.7136980268274,0.879784265787096,0.808669432775229,2016,"SNIR7IFL"
1345,826,3262,397,36,0.112518807694491,29.1058569690141,0.898739708921484,0.842606200192283,2014,"SNIR70FL"
1345,838,3125,496,51,0.137126174303428,29.1894942487283,0.934236871989012,0.877242002069496,2013,"SNIR6DFL"
1345,875,3208,405,48,0.107484743679907,28.9477050762075,0.893868328465789,0.847789960046275,2015,"SNIR7HFL"
1345,1407,6007,572,20,0.0911422645146934,28.9092443105564,0.858373094636486,0.801827734418098,2017,"SNIR7ZFL"
1346,832,3144,359,28,0.101931963453698,28.7317858888344,0.883183669119505,0.809763801168972,2016,"SNIR7IFL"
1346,863,3234,406,35,0.116827686867739,29.1067601461965,0.89991265746727,0.844605382265043,2014,"SNIR70FL"
1346,873,3082,514,48,0.141120916438149,29.1870892066979,0.936616544807721,0.878500860847576,2013,"SNIR6DFL"
1346,886,3198,420,45,0.111197773816249,28.9783171447315,0.894460702334829,0.848678743520679,2015,"SNIR7HFL"
1346,1406,6000,610,19,0.0954443104018964,28.8818766088136,0.858648804895248,0.802217349618246,2017,"SNIR7ZFL"
1347,847,3128,362,26,0.100317105857148,28.7715123395614,0.884170541912492,0.810141264689555,2016,"SNIR7IFL"
1347,849,3244,412,37,0.119367882532612,29.0899512639465,0.899835529348291,0.842075538896019,2014,"SNIR70FL"
1347,878,3068,522,50,0.144812808099923,29.2024975507824,0.937956112051388,0.880782926937165,2013,"SNIR6DFL"
1347,884,3204,430,42,0.117255950977145,28.9943137696578,0.895451167067219,0.852278315127663,2015,"SNIR7HFL"
1347,1444,5967,642,21,0.10040855193798,28.8390176072864,0.859306487970525,0.799992305950042,2017,"SNIR7ZFL"
1348,855,3114,375,27,0.101966823057704,28.7746089180059,0.885058755142852,0.809305920708738,2016,"SNIR7IFL"
1348,868,3228,414,37,0.120198322207592,29.1100721913878,0.901208257802155,0.84220345333338,2014,"SNIR70FL"
1348,907,3043,519,55,0.142587166332092,29.1868625458436,0.939652454546577,0.880128940662413,2013,"SNIR6DFL"
1348,910,3173,442,42,0.120627266357604,29.0333409737043,0.896352704556839,0.852386420776551,2015,"SNIR7HFL"
1348,1466,5948,673,23,0.104366139782582,28.8155615730094,0.859454042474084,0.798680727971219,2017,"SNIR7ZFL"
1349,869,3224,423,40,0.120673292728769,29.1259255133339,0.901905274483905,0.841481631073663,2014,"SNIR70FL"
1349,899,3059,392,28,0.106226993728628,28.8169331766443,0.885264566047168,0.812258439200113,2016,"SNIR7IFL"
1349,906,3152,458,45,0.124080104079712,29.0349160018176,0.897518998491001,0.853418590417193,2015,"SNIR7HFL"
1349,949,2986,532,56,0.144256546755093,29.1646803992942,0.939396562072518,0.878982055821713,2013,"SNIR6DFL"
1349,1474,5943,691,24,0.107108617319032,28.8139535748991,0.860949890756613,0.797000498637346,2017,"SNIR7ZFL"
1350,863,3222,436,35,0.127343560887073,29.1747941625016,0.902914349169354,0.842173260927548,2014,"SNIR70FL"
1350,892,3162,466,45,0.126834302365232,29.0631900553331,0.898122164230469,0.853531917095098,2015,"SNIR7HFL"
1350,893,3066,400,29,0.105917912644474,28.8632144972908,0.88786479197729,0.812826161031533,2016,"SNIR7IFL"
1350,966,2958,552,57,0.148905453132232,29.1589519743251,0.941064996303367,0.880563437215798,2013,"SNIR6DFL"
1350,1482,5924,708,25,0.109602245729107,28.8107939847206,0.861756942364044,0.797003417354492,2017,"SNIR7ZFL"
1351,879,3208,441,34,0.127902660319011,29.1880204787723,0.904582617699631,0.843531961402756,2014,"SNIR70FL"
1351,900,3051,410,30,0.10829507674974,28.9083780369452,0.888116090279749,0.813604895729228,2016,"SNIR7IFL"
1351,904,3142,482,46,0.128571613172683,29.082888736272,0.898500873763391,0.853952199652508,2015,"SNIR7HFL"
1351,971,2940,569,63,0.153213795855277,29.1544382506683,0.942424619798538,0.881821471036929,2013,"SNIR6DFL"
1351,1524,5888,717,25,0.111305418323868,28.8075689900723,0.862231971606622,0.797516270184294,2017,"SNIR7ZFL"
1352,885,3198,448,36,0.126444487654907,29.2166536311557,0.904729949388588,0.849051670494915,2014,"SNIR70FL"
1352,887,3174,489,46,0.129531181570034,29.0835426029336,0.89783487560551,0.85461467031771,2015,"SNIR7HFL"
1352,910,3051,416,32,0.109775524608447,28.9338439804987,0.887722198583425,0.813194644440967,2016,"SNIR7IFL"
1352,969,2935,590,64,0.158407322278544,29.1214421944872,0.944101022303845,0.882192404008779,2013,"SNIR6DFL"
1352,1500,5920,724,26,0.111881687153832,28.8271629199457,0.862138201375409,0.799864573683765,2017,"SNIR7ZFL"
1353,869,3199,492,49,0.129967471539537,29.0997281665358,0.897980415290554,0.855829926540247,2015,"SNIR7HFL"
1353,882,3193,465,37,0.129873266588453,29.2344790815112,0.906835062682887,0.849915121334857,2014,"SNIR70FL"
1353,883,3080,432,31,0.113607078121528,28.9192311220458,0.887270527114958,0.815643719707491,2016,"SNIR7IFL"
1353,914,2987,604,68,0.159602360482353,29.1116985330685,0.944098833414697,0.881475947568303,2013,"SNIR6DFL"
1353,1487,5941,742,25,0.114091669790603,28.8605026880314,0.862506832589895,0.801411821991356,2017,"SNIR7ZFL"
1354,843,3229,502,48,0.13050685604819,29.0906640409107,0.897132882255518,0.860124105218341,2015,"SNIR7HFL"
1354,863,3201,481,38,0.132998542022946,29.2722036848114,0.908625425945857,0.855815321959074,2014,"SNIR70FL"
1354,866,2944,562,67,0.138571680903998,29.0700561058439,0.946849733558284,0.879831884279829,2013,"SNIR6DFL"
1354,877,3095,442,31,0.11572080251895,28.9264392273999,0.88639807022089,0.81818056591923,2016,"SNIR7IFL"
1354,1441,5996,745,29,0.114584689139321,28.8867652604362,0.863694737281018,0.802760299437529,2017,"SNIR7ZFL"
1355,801,3272,514,50,0.133149271576076,29.0951805859367,0.895901908020241,0.859265952934645,2015,"SNIR7HFL"
1355,812,3165,451,33,0.115915782438879,28.9249953961218,0.888661074953795,0.820457526118929,2016,"SNIR7IFL"
1355,819,3238,490,36,0.135835032231782,29.3206608060575,0.911178078102111,0.858104763696947,2014,"SNIR70FL"
1355,1410,6037,758,29,0.117466235436481,28.913237914668,0.865125938366894,0.805705956110919,2017,"SNIR7ZFL"
1356,793,3290,511,47,0.13337953231912,29.0442648307331,0.897155364092294,0.858500427610985,2015,"SNIR7HFL"
1356,801,3238,506,35,0.13606973614062,29.3165755235341,0.911909142890067,0.860930840488347,2014,"SNIR70FL"
1356,816,3175,462,35,0.119010503275711,28.8998065713452,0.89162190306088,0.818519638810134,2016,"SNIR7IFL"
1356,1380,6085,766,32,0.118076089432434,28.9344975325115,0.86621564733157,0.808689292896707,2017,"SNIR7ZFL"
1357,778,3294,528,46,0.13846152587732,29.0815211877416,0.898775531819019,0.857928322875477,2015,"SNIR7HFL"
1357,790,3240,520,38,0.142513143366745,29.3394864310778,0.914680044650632,0.862417313105018,2014,"SNIR70FL"
1357,826,3181,461,34,0.118739323762442,28.9027019022561,0.893432628398955,0.818971321261706,2016,"SNIR7IFL"
1357,1384,6094,784,34,0.119268640649066,28.9228812684254,0.866480923723248,0.810187917157305,2017,"SNIR7ZFL"
1358,819,3184,479,34,0.123293790976346,28.9285928694228,0.894935082867649,0.818444447983912,2016,"SNIR7IFL"
1358,830,3186,530,39,0.141783421118268,29.3576514033161,0.917208462698046,0.862669733336351,2014,"SNIR70FL"
1358,831,3231,540,47,0.141843057418039,29.1270572828815,0.900648969772996,0.857823545075291,2015,"SNIR7HFL"
1358,1410,6048,813,36,0.121659982733119,28.9518789861334,0.867410709870658,0.811216014037613,2017,"SNIR7ZFL"
1359,846,3135,500,39,0.127988830387571,28.9048768333136,0.894784786850307,0.821405039130783,2016,"SNIR7IFL"
1359,847,3210,542,48,0.141789133653333,29.1293243210221,0.900979811121016,0.855698723109065,2015,"SNIR7HFL"
1359,849,3138,545,45,0.145171982740051,29.3726219629677,0.917027671600712,0.863552077941527,2014,"SNIR70FL"
1359,1459,6004,822,37,0.12367381766832,28.9350977544301,0.86660840835057,0.810516306716744,2017,"SNIR7ZFL"
1360,838,3145,560,48,0.149025631117038,29.4019141633872,0.917549531461314,0.864460930973105,2014,"SNIR70FL"
1360,841,3128,524,38,0.133965819146437,28.9520136346967,0.895941211207931,0.823169239999904,2016,"SNIR7IFL"
1360,847,3206,546,51,0.143190429302252,29.1514778950086,0.901860009333177,0.855880569216665,2015,"SNIR7HFL"
1360,1508,5962,838,36,0.12664273472914,28.9405082003857,0.866089595429747,0.808432848790796,2017,"SNIR7ZFL"
1361,861,3126,517,35,0.133464649903829,28.9677121923238,0.897323392287469,0.822848107558663,2016,"SNIR7IFL"
1361,867,3108,568,52,0.151318233759463,29.4239252822918,0.919375391934974,0.86727258254753,2014,"SNIR70FL"
1361,879,3182,552,50,0.142946972421031,29.1902031981177,0.903864314215287,0.858450219582449,2015,"SNIR7HFL"
1361,1554,5893,868,35,0.130507413887842,28.9630830498705,0.865598790174369,0.808246361097161,2017,"SNIR7ZFL"
1362,843,3130,529,38,0.139462703052691,29.0017380226709,0.900951500196028,0.822410342364164,2016,"SNIR7IFL"
1362,889,3063,593,51,0.155676572507637,29.4560345109493,0.920984520182278,0.867416752798015,2014,"SNIR70FL"
1362,889,3182,551,51,0.144430536884808,29.2263573714991,0.905716733736744,0.858876481534033,2015,"SNIR7HFL"
1362,1524,5909,894,35,0.134413788591925,28.9939655317292,0.866560621673288,0.809171483062535,2017,"SNIR7ZFL"
1363,816,3169,534,35,0.139748073861724,29.0510815445959,0.90063709387134,0.824486010836795,2016,"SNIR7IFL"
1363,883,3188,559,51,0.146139397663676,29.2490129058264,0.904560887457624,0.858168991588986,2015,"SNIR7HFL"
1363,908,3030,603,52,0.155716006371967,29.4586529717048,0.922081884558931,0.867302500978641,2014,"SNIR70FL"
1363,1519,5926,889,36,0.134202278499996,29.0216821117198,0.86720104718531,0.811313074255716,2017,"SNIR7ZFL"
1364,800,3174,549,38,0.146067949336157,29.0929229799185,0.903613620016429,0.825655669461919,2016,"SNIR7IFL"
1364,879,3048,624,53,0.159563175837499,29.4734860950696,0.924809469610818,0.869634093486336,2014,"SNIR70FL"
1364,882,3187,564,52,0.148016350281676,29.2758280637879,0.905919859074157,0.860060737683847,2015,"SNIR7HFL"
1364,1509,5935,911,37,0.137427033743333,29.029604701829,0.867356521915203,0.811191993725044,2017,"SNIR7ZFL"
1365,791,3184,560,35,0.147270550707771,29.1024576321705,0.906128555221665,0.828045938589001,2016,"SNIR7IFL"
1365,852,3200,582,55,0.152244275099534,29.2827041936343,0.906910548676295,0.86278451138475,2015,"SNIR7HFL"
1365,864,3043,650,56,0.162789319173275,29.492632880083,0.924973769639629,0.872241493185148,2014,"SNIR70FL"
1365,1511,5933,928,37,0.138614387920204,29.0674084979436,0.867426694303358,0.81357886887599,2017,"SNIR7ZFL"
1366,768,3195,578,37,0.15062418933245,29.1353976656894,0.906470027802749,0.831986589703959,2016,"SNIR7IFL"
1366,840,3054,671,61,0.165401800772446,29.468779208207,0.929656716119141,0.873353890993157,2014,"SNIR70FL"
1366,840,3206,595,56,0.156682542552167,29.2878175350571,0.908886121528145,0.867168157227147,2015,"SNIR7HFL"
1366,1480,5943,957,38,0.142912909978575,29.0996113553865,0.86804665972751,0.815104200248341,2017,"SNIR7ZFL"
1367,731,3231,591,37,0.155418674303951,29.108864670285,0.906551780202002,0.834147216557538,2016,"SNIR7IFL"
1367,763,3119,697,65,0.171985039316218,29.4944118502084,0.93036457136962,0.875082387446094,2014,"SNIR70FL"
1367,798,3256,597,58,0.156217296894631,29.3252937939505,0.911694646164772,0.870737821999498,2015,"SNIR7HFL"
1367,1417,5992,982,40,0.145835748898284,29.1211022457082,0.870949176771409,0.818157170540493,2017,"SNIR7ZFL"
1368,716,3251,604,37,0.161939302093885,29.1306519910346,0.907641761649663,0.834617370594623,2016,"SNIR7IFL"
1368,766,3092,725,73,0.180025899828118,29.4537466122229,0.934123908577654,0.878928758949863,2014,"SNIR70FL"
1368,803,3244,611,60,0.155952151727382,29.3586860872518,0.914430944332948,0.873758188679971,2015,"SNIR7HFL"
1368,1380,6027,1007,41,0.150405473573965,29.1504356793771,0.87363398136278,0.820167902188402,2017,"SNIR7ZFL"
1369,748,3208,620,38,0.168601534988257,29.1464317684752,0.910161291328655,0.838002802883549,2016,"SNIR7IFL"
1369,765,3065,758,73,0.187916743473533,29.4834273803311,0.937388834474999,0.879648929350562,2014,"SNIR70FL"
1369,824,3180,641,65,0.164208916892783,29.3706024878903,0.916707093839581,0.874113719245356,2015,"SNIR7HFL"
1369,1362,6017,1028,40,0.152377811410559,29.1430996984735,0.875442323653067,0.821687447315517,2017,"SNIR7ZFL"
1370,730,2994,745,70,0.188815205649581,29.4272050313843,0.943047245037588,0.88536974285639,2014,"SNIR70FL"
1370,764,3181,640,38,0.170836165610288,29.1602309307769,0.90995185439831,0.838225742437678,2016,"SNIR7IFL"
1370,861,3129,654,66,0.167320862497725,29.3983846778514,0.918816496705407,0.874360347923048,2015,"SNIR7HFL"
1370,1391,5979,1052,39,0.155482816618768,29.1412830900146,0.876076019751991,0.822797077379705,2017,"SNIR7ZFL"
1371,791,3153,647,37,0.174082272619249,29.152118698488,0.91027451447686,0.839035852009784,2016,"SNIR7IFL"
1371,867,3113,663,66,0.16959433387652,29.4070348969935,0.920355322070047,0.875069284946801,2015,"SNIR7HFL"
1371,1413,5942,1074,37,0.157663592076028,29.1274103843846,0.875906746604978,0.822954670324739,2017,"SNIR7ZFL"
1372,828,3120,656,36,0.173971600223176,29.1606189717359,0.909960118175562,0.838049778712246,2016,"SNIR7IFL"
1372,887,3062,686,71,0.176497180558944,29.4495789269489,0.924595134808232,0.875358391389423,2015,"SNIR7HFL"
1372,1443,5906,1089,37,0.15800895179503,29.1290601173772,0.877798500991906,0.82162194363614,2017,"SNIR7ZFL"
1373,855,3089,660,38,0.175056878037403,29.1931404193034,0.911713178131896,0.840628278618716,2016,"SNIR7IFL"
1373,936,3001,703,69,0.178457516679653,29.4487011820907,0.925116161234125,0.873865653115593,2015,"SNIR7HFL"
1373,1491,5875,1088,39,0.156039984248517,29.1465228605199,0.880707467327059,0.821113671323745,2017,"SNIR7ZFL"
1374,862,3088,657,39,0.172450248407995,29.1873097861293,0.911193768007787,0.838558427757384,2016,"SNIR7IFL"
1374,976,2934,726,70,0.181375209987967,29.4791072342441,0.927226360687188,0.873942444488962,2015,"SNIR7HFL"
1374,1483,5857,1117,39,0.160338990432832,29.1680700977853,0.88181068146287,0.82138513050849,2017,"SNIR7ZFL"
1375,879,3076,658,37,0.171998496613091,29.1984658479931,0.911119902958804,0.839546245732914,2016,"SNIR7IFL"
1375,986,2904,741,76,0.186027935701547,29.50582183134,0.929490632658557,0.874964466915483,2015,"SNIR7HFL"
1375,1483,5843,1144,38,0.162896689553067,29.1929402139893,0.881428518621352,0.820307093053517,2017,"SNIR7ZFL"
1376,864,3081,672,38,0.177440835804057,29.2382560847299,0.91189486606495,0.839389946894551,2016,"SNIR7IFL"
1376,959,2932,749,78,0.1868904731734,29.5024863441558,0.929960153426363,0.874328833434513,2015,"SNIR7HFL"
1376,1486,5826,1168,36,0.166179458538638,29.2112492366096,0.882183060015072,0.82193705650118,2017,"SNIR7ZFL"
1377,860,3095,678,36,0.177922049475919,29.2339723837221,0.916946130204905,0.841424130155233,2016,"SNIR7IFL"
1377,930,2935,782,79,0.193059119990572,29.5087528899089,0.930375359835238,0.877055634738038,2015,"SNIR7HFL"
1377,1501,5802,1191,37,0.168643928477505,29.2473450312085,0.88415208315491,0.823911207610644,2017,"SNIR7ZFL"
1378,821,3126,691,38,0.179805887799779,29.2461337303779,0.919031518928283,0.843068515806631,2016,"SNIR7IFL"
1378,918,2967,786,78,0.192229405912339,29.509885472772,0.93273773311601,0.877984994234577,2015,"SNIR7HFL"
1378,1471,5824,1211,39,0.16974240166424,29.2774957354897,0.885004373469563,0.826802017906759,2017,"SNIR7ZFL"
1379,812,3116,706,40,0.186417958314634,29.266039445339,0.922050016346688,0.845464705714435,2016,"SNIR7IFL"
1379,866,3027,795,78,0.192589319906528,29.5035833662514,0.936978205357814,0.88054178637572,2015,"SNIR7HFL"
1379,1396,5888,1253,39,0.175074730814102,29.2961765630862,0.886272706133176,0.829420123910284,2017,"SNIR7ZFL"
1380,790,3134,717,39,0.188926910001281,29.3013476720815,0.927900059364629,0.85104103514171,2016,"SNIR7IFL"
1380,837,3030,828,78,0.198449989417194,29.4825950392169,0.938680011848368,0.883369242544174,2015,"SNIR7HFL"
1380,1405,5866,1271,42,0.177253374513358,29.2922180318759,0.889376134371089,0.830163553534277,2017,"SNIR7ZFL"
1381,813,3105,727,42,0.190295733558185,29.3017704280812,0.930076709079427,0.850192489044296,2016,"SNIR7IFL"
1381,842,3003,851,78,0.204834609589536,29.4951315931091,0.942808447085434,0.884511053994042,2015,"SNIR7HFL"
1381,1428,5850,1275,42,0.179109128989254,29.2749670926974,0.890775186460336,0.830725239641316,2017,"SNIR7ZFL"
1382,805,3010,879,81,0.208019933217534,29.4975092139687,0.943528714171367,0.885735629135915,2015,"SNIR7HFL"
1382,821,3084,748,40,0.19459486624453,29.3318360641355,0.934209140435012,0.851278572279836,2016,"SNIR7IFL"
1382,1443,5819,1301,44,0.183127372852848,29.2985013594826,0.891335607451288,0.833064125552676,2017,"SNIR7ZFL"
1383,831,3053,765,44,0.195874829798325,29.3419977960696,0.936567026316983,0.852528497887035,2016,"SNIR7IFL"
1383,1464,5778,1330,45,0.18795072727911,29.2984151152716,0.893244208754206,0.834240108260647,2017,"SNIR7ZFL"
1384,843,3030,777,45,0.201285444706524,29.3640169321026,0.938839724479832,0.852936109074391,2016,"SNIR7IFL"
1384,1484,5760,1350,47,0.190042871637041,29.3203008904463,0.894874323695736,0.835291107308833,2017,"SNIR7ZFL"
1385,876,2994,783,44,0.19814034603786,29.3739547036218,0.941321552172766,0.853472954479299,2016,"SNIR7IFL"
1385,1508,5753,1353,48,0.190127796297506,29.334981734423,0.894489086982005,0.836469755539235,2017,"SNIR7ZFL"
1386,908,2942,799,46,0.202387589961985,29.4058055350506,0.942614093320997,0.855112496683026,2016,"SNIR7IFL"
1386,1506,5743,1377,48,0.191793173901372,29.3462976854368,0.895896057503662,0.837106373621204,2017,"SNIR7ZFL"
1387,930,2922,806,47,0.20085391568604,29.4166138099658,0.942918022036128,0.85725666654487,2016,"SNIR7IFL"
1387,1528,5732,1391,46,0.193308490985384,29.3648571740642,0.896524223935556,0.838245823819704,2017,"SNIR7ZFL"
1388,883,2976,823,51,0.202879301077625,29.4207984238386,0.943623027102723,0.861458714253789,2016,"SNIR7IFL"
1388,1529,5719,1409,47,0.194931635138874,29.3991815725489,0.899166577093923,0.839538876395865,2017,"SNIR7ZFL"
1389,860,3010,832,51,0.205897255996138,29.436105147354,0.945373717450154,0.862990565220415,2016,"SNIR7IFL"
1389,1526,5717,1438,47,0.198296421677224,29.4196376123942,0.901093966944455,0.842410238305623,2017,"SNIR7ZFL"
1390,808,3056,842,56,0.207409429495628,29.4141404387137,0.947637140748657,0.864594207396248,2016,"SNIR7IFL"
1390,1491,5749,1449,46,0.198696888325182,29.4459878129447,0.902754599011152,0.846434769099385,2017,"SNIR7ZFL"
1391,804,3060,858,55,0.208155694353672,29.3929065058446,0.948807062733619,0.865127867864589,2016,"SNIR7IFL"
1391,1441,5795,1462,46,0.19969180719207,29.4784094273203,0.904356099411594,0.849356362268321,2017,"SNIR7ZFL"
1392,813,3052,886,61,0.211709727280939,29.3361281184486,0.956204003695577,0.867513108642928,2016,"SNIR7IFL"
1392,1432,5794,1491,44,0.20292691024464,29.5041983308689,0.907396404808779,0.853814519785041,2017,"SNIR7ZFL"
1393,800,3060,895,66,0.214195056485834,29.3742313033241,0.959186538828885,0.872065451882514,2016,"SNIR7IFL"
1393,1470,5757,1503,43,0.202067940907734,29.483740790984,0.908511803978491,0.853191808280722,2017,"SNIR7ZFL"
1394,804,3028,922,69,0.219202511845206,29.403851946875,0.961184667837148,0.875962226992164,2016,"SNIR7IFL"
1394,1496,5717,1528,43,0.206140114924331,29.5132763714414,0.909882064813443,0.855298340353829,2017,"SNIR7ZFL"
1395,795,3028,929,73,0.220012497135466,29.4107171967605,0.961233981869242,0.876323276738427,2016,"SNIR7IFL"
1395,1519,5679,1549,44,0.207897605308176,29.5106894457239,0.910678179434109,0.856077886112205,2017,"SNIR7ZFL"
1396,1549,5631,1581,42,0.211001761365632,29.5278081318299,0.912687430771558,0.855770342695897,2017,"SNIR7ZFL"
1397,1593,5559,1613,45,0.216235048121018,29.5493826452795,0.915907004248425,0.857479743432409,2017,"SNIR7ZFL"
1398,1614,5494,1663,49,0.222365785550554,29.5900113948685,0.917423179782298,0.857571498779463,2017,"SNIR7ZFL"
1399,1627,5468,1688,51,0.225725803519354,29.6188175519311,0.920430326150657,0.857814614280323,2017,"SNIR7ZFL"
1400,1644,5422,1723,52,0.227960253696827,29.6317512733001,0.921474892410416,0.859287469090439,2017,"SNIR7ZFL"
1401,1633,5419,1731,56,0.227851848277875,29.6907993488785,0.925812139570882,0.863246734355292,2017,"SNIR7ZFL"
1402,1535,5484,1773,54,0.233972902084413,29.717486476179,0.927899202362398,0.865862777323464,2017,"SNIR7ZFL"
1403,1478,5496,1822,55,0.238157384930143,29.7182012258586,0.929015192161574,0.868137308978801,2017,"SNIR7ZFL"
1404,1453,5493,1846,58,0.240490736082824,29.7047766005701,0.933628557196832,0.87148166514676,2017,"SNIR7ZFL"
1405,1446,5456,1876,62,0.243351741413419,29.6798642181353,0.93663845663523,0.872567392801348,2017,"SNIR7ZFL"
1406,1474,5405,1907,67,0.248521892817459,29.6603578975435,0.938122101450938,0.874247668346846,2017,"SNIR7ZFL"
1407,1484,5345,1973,65,0.257444693785705,29.6444939912449,0.939397503554765,0.876420868875649,2017,"SNIR7ZFL"
1408,1448,5357,1996,71,0.260782434106257,29.6509271749006,0.941479814583579,0.878377554959856,2017,"SNIR7ZFL"
1409,1357,4988,1897,69,0.262259735561686,29.6137709062122,0.943507416343001,0.883502375088694,2017,"SNIR7ZFL"
